FIPS,emp_total_county_naics,emp_occupation,emp,qp1,ap,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4
51011,5464,78.7533321979436,5464,50548,241412,796,406,27,0,0,0,0,0,0,0,0,0,0,0
51013,356029,2236.5201631540785,356029,9672667,36815555,14350,7616,1906,1554,1460,379,341,0,0,0,0,0,0,0
51015,106843,1237.1808926269186,106843,1204814,5534179,7986,3974,1022,416,566,108,0,0,0,0,0,0,0,0
51017,4933,40.82198252166051,4933,70331,279349,196,4,0,0,0,0,0,0,0,0,0,0,0,0
51019,138425,1106.4126058045188,138425,1681820,7282774,9549,5844,1179,595,251,21,162,0,0,0,0,0,0,0
51021,10,0.9633522135806014,10,75,370,15,15,0,0,0,0,0,0,0,0,0,0,0,0
51023,49517,342.1181118241931,49517,695382,3095860,3775,2390,77,198,0,0,0,0,0,0,0,0,0,0
51025,5356,191.17756140975524,5356,72336,312310,434,118,32,24,32,0,0,0,0,0,0,0,0,0
51027,21759,727.9069494435258,21759,368179,1713966,951,282,140,0,39,0,0,0,0,0,0,0,0,0
51029,7271,174.6981099850967,7271,70261,335899,1009,516,72,69,0,0,0,0,0,0,0,0,0,0
51031,117718,1189.8648996654995,117718,1840292,7378800,7368,3683,1044,518,240,33,0,0,0,0,0,0,0,0
51033,13742,182.0984137748824,13742,137443,603319,1583,821,0,87,76,0,0,0,0,0,0,0,0,0
51035,6009,98.93904456414539,6009,53746,238394,701,368,54,87,0,0,0,0,0,0,0,0,0,0
51036,3895,48.39229336411859,3895,45717,211214,519,205,27,0,0,0,0,0,0,0,0,0,0,0
51037,15538,282.52158808130235,15538,140274,609874,572,116,93,0,0,0,0,0,0,0,0,0,0,0
51041,752502,5804.455618635599,705927,9482636,44257536,36151,17905,6714,3900,3220,1206,762,0,0,0,0,0,0,0
51043,8221,51.20242821995215,8221,101276,507835,1028,567,44,0,0,0,0,0,0,0,0,0,0,0
51045,180,1.4107139349638342,180,408,2400,36,0,0,0,0,0,0,0,0,0,0,0,0,0
51047,52556,429.4819078137473,52556,604488,2592960,4987,2888,596,346,21,0,0,0,0,0,0,0,0,0
51049,1797,35.34341238908411,1797,14269,65905,341,182,48,0,0,0,0,0,0,0,0,0,0,0
51051,2922,43.244221453216774,2922,23165,111023,329,128,0,0,0,0,0,0,0,0,0,0,0,0
51053,10194,120.33081137361998,10194,130091,607211,1544,817,325,100,0,0,0,0,0,0,0,0,0,0
51057,4519,71.9394832924189,4519,33955,161532,722,295,68,0,0,0,0,0,0,0,0,0,0,0
51059,2377112,11976.381742477412,2370987,52137914,212779365,101751,54810,14097,11896,9980,4193,3365,640,261,0,0,0,0,0
51061,76380,599.9719606499195,76380,1022469,4735456,8748,4602,1501,857,574,0,0,0,0,0,0,0,0,0
51063,4424,65.22364411005132,4424,34579,168829,1134,573,162,0,0,0,0,0,0,0,0,0,0,0
51065,11428,104.8965680686627,11428,159220,670739,1409,960,77,76,54,0,0,0,0,0,0,0,0,0
51067,147622,1850.0442098374592,147622,1080101,4842691,6588,3839,744,460,33,84,0,0,0,0,0,0,0,0
51069,197983,2306.039112480004,197983,2754004,11727382,8017,3907,868,663,490,129,152,0,0,0,0,0,0,0
51071,11232,121.48337309176293,11232,96781,425617,887,445,51,0,0,0,0,0,0,0,0,0,0,0
51073,17719,184.9023482256792,17719,177824,836211,3215,1966,704,193,81,0,0,0,0,0,0,0,0,0
51075,29777,264.30141661268783,29777,339335,1560871,3010,1544,538,166,44,0,24,0,0,0,0,0,0,0
51077,1622,27.563808087300828,1622,15474,73938,320,149,69,0,0,0,0,0,0,0,0,0,0,0
51079,7426,58.63234678101531,7426,57243,255961,1401,852,210,0,44,0,0,0,0,0,0,0,0,0
51081,351,1.218147700216269,351,963,4986,72,36,27,0,0,0,0,0,0,0,0,0,0,0
51083,52205,731.9883034231362,52205,667966,2616529,2342,915,212,83,0,0,0,0,0,0,0,0,0,0
51085,257794,2534.1921293654873,257794,3367162,15332019,19868,9261,3343,2311,2253,297,108,0,0,0,0,0,0,0
51087,726456,4144.912030640947,721171,10360864,46154133,32854,15252,4807,4356,3238,1400,881,216,0,0,0,0,0,0
51089,85030,1070.1524625091947,85030,1057308,3607072,4029,1383,478,263,21,0,0,0,0,0,0,0,0,0
51091,136,9.889757218509427,136,802,3344,61,29,0,0,0,0,0,0,0,0,0,0,0,0
51093,19921,165.9484657358836,19921,164846,799160,2450,1316,446,246,60,0,0,0,0,0,0,0,0,0
51095,77557,388.8413634394359,77557,1137789,5170303,5862,2814,820,335,643,32,0,0,0,0,0,0,0,0
51097,2341,44.301620135381626,2341,22490,97604,364,201,0,24,0,0,0,0,0,0,0,0,0,0
51099,30379,182.70343393296838,30379,600084,2576299,2376,1234,417,252,279,0,0,0,0,0,0,0,0,0
51101,5432,93.99328603960541,5432,47043,220798,1323,892,188,0,0,0,0,0,0,0,0,0,0,0
51103,4745,55.430823753326926,4745,38423,185315,855,528,95,76,0,0,0,0,0,0,0,0,0,0
51105,3279,34.080800905415096,3279,30678,194049,259,72,0,0,0,0,0,0,0,0,0,0,0,0
51107,830531,6170.300949987954,823706,14614956,62505735,39345,20704,5565,4012,4677,1508,434,0,0,0,0,0,0,0
51109,57898,601.9216313255325,57898,1467454,4780399,3230,1513,357,144,80,0,0,0,0,0,0,0,0,0
51111,1135,26.817647745474417,1135,10411,52551,263,141,0,27,0,0,0,0,0,0,0,0,0,0
51113,4715,51.988151480027206,4715,41259,194017,977,545,299,0,0,0,0,0,0,0,0,0,0,0
51115,546,2.76615385329582,546,3426,15881,205,128,0,0,0,0,0,0,0,0,0,0,0,0
51117,24083,206.6550167357491,24083,196198,860424,2459,1366,114,189,0,0,0,0,0,0,0,0,0,0
51119,5382,75.22862746892596,5382,40702,228815,756,305,0,0,0,0,0,0,0,0,0,0,0,0
51121,133796,1011.6095318766801,133796,1570080,7344325,6412,3234,1106,619,206,63,0,0,0,0,0,0,0,0
51125,4089,56.60636928985838,4089,34812,158268,999,633,48,33,0,0,0,0,0,0,0,0,0,0
51127,13965,125.28365547870047,13965,139264,743495,1864,973,405,0,122,0,0,0,0,0,0,0,0,0
51131,1004,12.377108700508154,1004,8653,41380,230,105,0,0,0,0,0,0,0,0,0,0,0,0
51133,4206,51.060232353769905,4206,31850,153791,1044,664,140,0,0,0,0,0,0,0,0,0,0,0
51135,5692,127.72085714968871,5692,61346,285413,587,305,105,0,0,0,0,0,0,0,0,0,0,0
51137,29693,357.0153996938388,29693,300415,1276783,2626,1575,402,136,0,0,0,0,0,0,0,0,0,0
51139,21295,231.92121817649777,21295,182613,782244,1457,860,238,30,0,0,0,0,0,0,0,0,0,0
51141,9390,130.68596058364548,9390,84796,391055,693,339,0,0,90,0,0,0,0,0,0,0,0,0
51143,35564,347.103667622692,35564,367364,1672616,3966,2247,546,80,203,0,0,0,0,0,0,0,0,0
51145,43498,258.85822183601886,43498,484598,2313330,4884,2663,835,295,60,0,0,0,0,0,0,0,0,0
51147,10116,144.71837141057222,10116,93851,377370,1052,323,215,0,0,0,0,0,0,0,0,0,0,0
51149,30030,283.58464465740036,30030,354106,1554148,1700,723,311,44,0,21,0,0,0,0,0,0,0,0
51153,538831,3711.2765924098962,538831,8197326,37306437,40962,24885,5826,3605,3267,1003,480,0,0,0,0,0,0,0
51155,24279,343.68733993718047,24279,253650,1039325,1951,629,214,95,138,0,0,0,0,0,0,0,0,0
51157,1395,5.0142827697996335,1395,13314,58371,348,270,0,0,0,0,0,0,0,0,0,0,0,0
51159,4942,114.00540620067382,4942,50816,258850,374,198,0,0,0,0,0,0,0,0,0,0,0,0
51161,156844,1121.8762282491223,156844,1696458,7593879,7508,3697,957,480,372,32,0,0,0,0,0,0,0,0
51163,9285,139.51632671055071,9285,84992,375108,1315,814,0,0,57,0,0,0,0,0,0,0,0,0
51165,141716,922.5706241737072,141170,1444584,6077976,9065,4564,1448,873,488,81,0,0,0,0,0,0,0,0
51167,16049,334.25101529211753,16049,192375,819380,1219,343,51,69,0,0,0,0,0,0,0,0,0,0
51169,15735,67.87232427709324,15735,90652,269964,464,75,48,0,0,0,0,0,0,0,0,0,0,0
51171,49270,277.8236352865084,49270,530501,2490798,2873,1533,275,184,0,0,0,0,0,0,0,0,0,0
51173,53380,678.5756868061094,53380,533233,2272258,1489,412,30,30,0,0,0,0,0,0,0,0,0,0
51175,4794,87.29697050035428,4794,60573,275623,340,125,0,24,0,0,0,0,0,0,0,0,0,0
51177,130115,1207.375138212527,130115,1437934,6593265,11498,6438,1846,1273,713,240,35,0,0,0,0,0,0,0
51179,155592,1023.3158833141555,155592,2452902,10000918,13238,7694,2183,1192,936,148,124,0,0,0,0,0,0,0
51181,14308,87.15817918671054,14308,546604,2037489,133,20,0,0,0,0,0,0,0,0,0,0,0,0
51183,989,34.38818851790393,989,11312,50718,178,20,0,0,0,0,0,0,0,0,0,0,0,0
51185,77205,1194.4674962763152,54501,599945,2514023,4067,1660,753,382,21,0,0,0,0,0,0,0,0,0
51187,27757,308.3895542550391,27757,379967,1709386,3045,1825,439,84,53,0,0,0,0,0,0,0,0,0
51191,48093,453.2393420062499,48093,447454,1939577,4222,2091,407,427,33,0,0,0,0,0,0,0,0,0
51193,5282,57.99648367296593,5282,62464,277446,742,446,0,0,0,0,0,0,0,0,0,0,0,0
51195,20826,312.3373134805545,20826,248732,1191365,2246,1007,561,126,74,0,0,0,0,0,0,0,0,0
51197,87508,1410.9119910263596,87508,908876,3796116,2812,1170,157,0,28,0,0,0,0,0,0,0,0,0
51199,73006,621.9896650010556,73006,872932,3889872,6288,3013,1103,816,375,33,0,0,0,0,0,0,0,0
51510,293238,2273.1468984933467,293238,5072656,22406928,11911,5120,1572,1423,975,736,328,0,0,0,0,0,0,0
51520,3410,68.45405807594375,3410,22510,105713,433,108,0,30,0,0,0,0,0,0,0,0,0,0
51530,105,3.797983597730074,105,651,2877,21,0,0,0,0,0,0,0,0,0,0,0,0,0
51540,80012,428.4352680139564,80012,954841,4342985,5621,2260,788,954,441,162,0,0,0,0,0,0,0,0
51550,608376,4696.925655358045,608376,8044180,35413194,27997,12518,4369,4004,2995,889,720,309,0,0,0,0,0,0
51570,9579,137.62752223963037,9579,77232,348920,1167,574,227,134,0,0,0,0,0,0,0,0,0,0
51580,10133,63.04379443559138,10133,152118,627186,433,99,126,0,0,0,63,0,0,0,0,0,0,0
51590,66976,746.8066722812105,66976,626980,2833773,3598,1062,666,414,145,237,0,0,0,0,0,0,0,0
51595,1212,30.413088644518137,1212,6734,30215,125,25,0,0,0,0,0,0,0,0,0,0,0,0
51600,60879,584.7589809880409,60879,891447,3890267,4209,1934,634,251,256,52,28,0,0,0,0,0,0,0
51610,15221,192.61218426446288,15221,261505,1268796,1635,749,155,194,24,0,0,0,0,0,0,0,0,0
51620,3597,66.19965575048117,3597,32481,138405,381,143,0,91,0,0,0,0,0,0,0,0,0,0
51630,37132,317.0616036889558,37132,538388,2441619,2558,887,153,358,361,0,0,0,0,0,0,0,0,0
51640,8272,108.90478609445297,8272,67304,295901,361,77,0,40,0,0,0,0,0,0,0,0,0,0
51650,107086,1024.122862508378,107086,1422179,6603209,8687,4544,1413,1006,568,28,21,0,0,0,0,0,0,0
51660,58505,497.02213525070414,58505,635696,2752516,5009,2348,902,470,208,21,0,0,0,0,0,0,0,0
51670,35872,375.377894484555,35872,669908,2831197,1241,614,39,30,0,0,0,0,0,0,0,0,0,0
51678,710,3.3260821607211573,710,6274,28686,124,57,0,0,0,0,0,0,0,0,0,0,0,0
51680,197984,1501.49027904634,197984,2780593,11674563,6567,2440,667,565,482,28,129,0,0,0,0,0,0,0
51683,76615,617.0207358414693,76615,1027281,4631218,7716,4292,995,536,326,129,0,0,0,0,0,0,0,0
51685,23702,154.0326934693743,23702,307085,1417349,2856,1636,429,188,188,0,0,0,0,0,0,0,0,0
51690,39971,148.9027076695372,39971,226867,1132717,960,243,0,0,0,0,216,0,0,0,0,0,0,0
51700,1112838,12665.044923334575,1112838,20147509,77646113,14122,6489,2157,1302,1296,469,595,0,0,0,0,0,0,0
51710,512319,4419.004986015066,512319,6898067,32279567,19660,7752,3012,2592,2645,906,547,93,0,0,0,0,0,0
51720,3142,44.853564958783814,3142,55690,212262,166,30,21,0,0,0,0,0,0,0,0,0,0,0
51730,41093,221.81084657651797,41093,467578,2309047,1491,504,119,30,0,0,0,0,0,0,0,0,0,0
51735,4512,53.061403860843704,4512,36497,176701,878,482,109,0,0,0,0,0,0,0,0,0,0,0
51740,143912,1079.0947490540013,143912,1713109,7586684,7223,2955,1026,715,377,84,216,0,0,0,0,0,0,0
51750,2431,27.442367998964198,2431,42407,141705,338,120,0,0,0,0,0,0,0,0,0,0,0,0
51760,464122,3003.8795789838596,451592,7981352,31006094,22812,9754,3535,3185,2727,821,221,0,0,0,0,0,0,0
51770,256354,2198.9363323022285,256354,3212474,13751888,12146,4911,1793,1484,1463,225,183,0,0,0,0,0,0,0
51775,69694,673.9790873858608,69694,1099839,4106194,4429,1971,479,385,432,0,0,0,0,0,0,0,0,0
51790,11144,139.20253735583478,11144,111937,493113,1347,526,219,0,0,0,0,0,0,0,0,0,0,0
51800,96355,609.4408968487919,96355,1031424,4464807,5875,2812,907,429,120,21,216,0,0,0,0,0,0,0
51810,717334,4507.771176565774,714324,8781188,38729812,44425,23423,8046,4658,3885,1335,714,162,0,0,0,0,0,0
51820,23384,251.23885290469318,23384,260165,1181998,1500,703,135,134,0,0,0,0,0,0,0,0,0,0
51830,13068,125.9108878462478,13068,129449,623294,854,224,40,51,90,0,0,0,0,0,0,0,0,0
51840,122802,1198.602758686274,122802,1291971,5393185,3749,1584,487,330,321,183,0,0,0,0,0,0,0,0
51999,2049150,3625.4880061846716,2049150,32675128,141178240,7757,3718,93,502,162,216,540,633,432,540,270,0,0,0
53001,9654,112.02084520728762,9654,128727,539161,825,239,75,174,0,0,0,0,0,0,0,0,0,0
53003,17297,145.00792837302924,17297,219778,1041988,1438,650,138,78,0,0,0,0,0,0,0,0,0,0
53005,355921,1769.2468470791744,355921,6082886,25578175,21429,12060,2977,2293,1514,558,259,0,0,0,0,0,0,0
53007,74982,601.1420213994891,74982,832401,3965924,10282,6268,1579,860,225,0,0,0,0,0,0,0,0,0
53009,48940,643.0338696072121,48940,558797,2545315,8511,5488,1411,502,45,21,0,0,0,0,0,0,0,0
53011,931501,6198.621361907306,892528,12845416,56400607,59065,31317,10596,6931,4359,1060,788,299,0,0,0,0,0,0
53013,1557,26.29370006565426,1557,37454,148707,223,45,68,0,0,0,0,0,0,0,0,0,0,0
53015,223143,2102.640604024209,200779,2804041,12668528,11087,4740,1757,1016,581,0,223,0,0,0,0,0,0,0
53017,18746,176.95956443970564,18746,207017,1039659,3323,1992,439,279,0,0,0,0,0,0,0,0,0,0
53019,452,19.839685780606438,452,5218,26520,165,93,0,0,0,0,0,0,0,0,0,0,0,0
53021,131865,969.5421255886467,131865,1661612,7776997,10486,5092,1923,1302,667,117,0,0,0,0,0,0,0,0
53025,103155,646.479767870576,103155,1179264,5707241,7717,4052,960,833,255,0,196,0,0,0,0,0,0,0
53027,64046,724.1319869754677,64046,833355,3438673,4656,2241,599,475,113,156,0,0,0,0,0,0,0,0
53029,32755,223.14458547207298,32755,408939,1817336,6481,4156,1408,413,40,0,0,0,0,0,0,0,0,0
53031,13021,106.9290876378598,13021,154887,688675,3191,2138,388,57,0,0,0,0,0,0,0,0,0,0
53033,6099404,42339.920387235914,5453753,116784525,466521368,249914,131744,42804,29838,23349,9538,5518,1386,347,222,0,0,0,0
53035,226743,1683.9320772585663,220083,3116176,13418152,22983,13239,3748,2411,1537,238,21,0,0,0,0,0,0,0
53037,38015,350.33256250249275,38015,368926,1802006,5022,2951,817,219,54,0,0,0,0,0,0,0,0,0
53039,13406,187.5475293038217,13406,194911,967775,1577,946,36,186,0,0,0,0,0,0,0,0,0,0
53041,118650,1200.1430777551789,118650,1562900,6356272,8475,4241,1232,736,390,0,76,0,0,0,0,0,0,0
53043,3770,31.809017016444432,3770,43835,195799,671,296,63,0,0,0,0,0,0,0,0,0,0,0
53045,28364,354.2893605154459,28364,373502,1643317,4005,2473,418,271,0,0,0,0,0,0,0,0,0,0
53047,16291,182.87531252187057,16291,139385,708084,3141,2139,359,64,32,0,0,0,0,0,0,0,0,0
53049,6388,129.10898464325572,6388,69647,332890,855,426,141,0,32,0,0,0,0,0,0,0,0,0
53051,2238,19.307051332537718,2238,23482,114420,531,313,56,0,0,0,0,0,0,0,0,0,0,0
53053,1398502,10678.09544156655,1340450,19547981,85093638,91720,52371,14090,9382,7647,2631,1308,196,0,0,0,0,0,0
53055,10209,48.881914100905945,10209,119761,582343,3018,2259,450,57,0,0,0,0,0,0,0,0,0,0
53057,229431,2204.368300187982,229431,3428430,15839358,16245,8153,2574,1382,1462,175,0,0,0,0,0,0,0,0
53059,1148,10.699543273037966,1148,15536,74826,301,162,68,0,0,0,0,0,0,0,0,0,0,0
53061,2921272,22715.346329395044,2819242,61264492,235608155,103327,58675,17248,10992,8090,2745,1113,117,0,0,0,0,0,0
53063,1111804,9214.368724471413,923989,12419694,56051542,63448,33085,10611,7206,5444,2141,552,0,0,0,0,0,0,0
53065,30305,415.7238260358218,30305,383066,1830909,3725,1990,533,162,0,0,0,0,0,0,0,0,0,0
53067,263370,1918.9964024468416,258210,3239286,14266936,24007,13203,4352,2214,1749,202,147,0,0,0,0,0,0,0
53069,728,40.97491095200731,728,6536,28376,32,0,0,0,0,0,0,0,0,0,0,0,0,0
53071,44902,300.31654180189355,44902,530781,2524115,5080,2564,788,549,270,0,0,0,0,0,0,0,0,0
53073,442028,3469.041840460922,423634,6708724,29743857,29906,15920,5166,2870,1750,426,195,0,0,0,0,0,0,0
53075,88773,603.5094362703542,88773,1552424,6614346,2210,1035,318,235,28,0,0,0,0,0,0,0,0,0
53077,421153,3978.2728989260254,305656,3673373,16814185,21642,11057,2930,2682,1287,287,0,0,0,0,0,0,0,0
53999,1299827,2584.493472267906,1299827,21606121,81280329,5679,3120,542,336,147,0,0,245,343,343,196,0,0,0
54001,2294,42.71438825530531,2294,15653,75085,270,74,0,0,0,0,0,0,0,0,0,0,0,0
54003,102807,1323.3803263884288,102807,1075336,4472704,5059,2538,796,448,183,0,0,0,0,0,0,0,0,0
54005,21164,974.4820853038801,21164,427448,1688939,417,115,0,0,45,0,0,0,0,0,0,0,0,0
54007,4425,167.3143478715255,4425,42273,197435,469,81,21,0,0,0,0,0,0,0,0,0,0,0
54009,20515,433.67254405151584,20515,466692,1626108,627,179,0,0,102,0,0,0,0,0,0,0,0,0
54011,152726,2890.102737718036,152726,2125964,9075996,6445,2509,854,842,227,21,0,0,0,0,0,0,0,0
54013,5200,47.367863627923576,5200,78347,472841,457,246,0,0,0,0,0,0,0,0,0,0,0,0
54017,5371,70.05895960927585,5371,164856,572335,174,21,0,0,0,0,0,0,0,0,0,0,0,0
54019,23113,606.9113658880485,23113,277536,1183274,1868,938,220,21,0,0,0,0,0,0,0,0,0,0
54021,1922,37.07315147775236,1922,19906,94443,234,65,0,0,0,0,0,0,0,0,0,0,0,0
54023,5414,99.92049275948312,5414,130112,480560,460,208,72,0,0,0,0,0,0,0,0,0,0,0
54025,48932,431.75086931271096,48932,469302,2018716,1788,841,179,40,21,0,126,0,0,0,0,0,0,0
54027,2097,36.672709608290205,2097,14305,68636,627,468,0,0,0,0,0,0,0,0,0,0,0,0
54029,3574,75.36698297196432,3574,25667,122760,625,359,98,0,0,0,0,0,0,0,0,0,0,0
54031,2273,63.192021618056934,2273,20439,89687,456,240,54,0,0,0,0,0,0,0,0,0,0,0
54033,116827,1730.4723420167343,116827,1951624,8055079,6590,2436,753,1008,453,0,0,0,0,0,0,0,0,0
54035,41736,1355.305489394411,41736,717784,3140305,1052,462,160,0,0,0,0,0,0,0,0,0,0,0
54037,18255,259.5070260526514,18255,188312,929193,2391,1356,349,87,48,0,0,0,0,0,0,0,0,0
54039,314570,4014.6147766749255,286740,4019980,16840632,15750,6749,3012,1709,1691,425,189,0,0,0,0,0,0,0
54041,7622,160.31569919279002,7622,106446,528807,1055,579,21,84,33,0,0,0,0,0,0,0,0,0
54043,1172,11.22873223171345,1172,11435,56501,192,123,0,0,0,0,0,0,0,0,0,0,0,0
54045,35793,1371.1959682247868,35793,600657,2749030,1781,588,319,30,96,0,0,45,0,0,0,0,0,0
54047,4328,195.3163880315999,4328,60117,302887,349,124,0,75,0,0,0,0,0,0,0,0,0,0
54049,68173,1379.0278524609032,68173,1094949,4438694,3861,1422,539,293,277,54,0,0,0,0,0,0,0,0
54051,30956,1154.8515586702129,30956,741411,2888791,779,220,6,0,21,45,0,0,0,0,0,0,0,0
54053,7226,101.5516077499094,7226,218747,682894,415,127,30,0,0,0,0,0,0,0,0,0,0,0
54055,55947,1233.8830281896905,55947,804672,3471849,3650,1307,527,267,96,0,63,0,0,0,0,0,0,0
54057,12760,255.52706494385868,12760,109744,448413,751,204,36,0,0,0,0,0,0,0,0,0,0,0
54059,2349,84.49049355725336,2349,17746,91652,400,143,0,0,0,0,0,0,0,0,0,0,0,0
54061,105205,1435.113109400932,105205,1486347,6187754,7319,3433,828,699,551,60,0,0,0,0,0,0,0,0
54063,718,31.673312433709324,718,5397,26861,264,194,0,0,0,0,0,0,0,0,0,0,0,0
54065,1339,35.94318356473918,1339,12873,45217,214,79,0,40,0,0,0,0,0,0,0,0,0,0
54067,12364,419.78774396149,12364,151159,654607,1658,796,36,144,0,0,0,0,0,0,0,0,0,0
54069,41246,604.8221483344508,41246,481458,2116722,2801,724,599,115,179,0,0,0,0,0,0,0,0,0
54071,160,7.859057912207094,160,1160,5792,76,66,0,0,0,0,0,0,0,0,0,0,0,0
54073,1955,33.09401314435044,1955,44505,198582,69,0,0,0,69,0,0,0,0,0,0,0,0,0
54075,3891,195.71784990831537,3891,31078,138370,205,128,18,0,0,0,0,0,0,0,0,0,0,0
54077,12779,230.96454983262495,12779,110561,513747,1153,538,165,81,0,0,0,0,0,0,0,0,0,0
54079,150005,1774.9350125210294,150005,2212387,9756185,5154,2085,756,571,261,0,0,0,0,0,0,0,0,0
54081,87800,1731.2391903531516,87800,1141932,4849138,5540,2214,879,454,367,0,0,45,0,0,0,0,0,0
54083,30205,699.19581284413,30205,304823,1273802,1469,619,106,51,68,0,0,0,0,0,0,0,0,0
54085,33767,764.8997992771425,33767,299532,1381076,489,144,56,0,0,0,0,0,0,0,0,0,0,0
54087,2716,62.80892634239781,2716,21450,105132,672,469,42,105,0,0,0,0,0,0,0,0,0,0
54089,172,18.59562242268913,172,928,3896,50,0,0,0,0,0,0,0,0,0,0,0,0,0
54091,1071,37.29557481115128,1071,8621,38449,257,123,33,0,0,0,0,0,0,0,0,0,0,0
54093,3443,64.16800099985119,3443,22581,96432,148,42,0,0,75,0,0,0,0,0,0,0,0,0
54097,16248,306.72354678407856,16248,204025,944852,1566,621,154,84,0,0,0,0,0,0,0,0,0,0
54099,8384,118.07816957641164,8384,93146,399197,1042,518,30,0,0,0,0,0,0,0,0,0,0,0
54101,1736,101.7649342302985,1736,15923,68220,147,90,0,0,0,0,0,0,0,0,0,0,0,0
54103,18806,361.4557814364023,18806,579333,2125333,441,161,50,0,0,0,0,0,0,0,0,0,0,0
54107,100513,1492.30555421861,100513,908397,4086310,5445,2289,925,368,151,102,0,0,0,0,0,0,0,0
54109,7881,186.71263070757718,7881,132463,490222,651,246,0,0,0,0,0,0,0,0,0,0,0,0
54999,161635,758.810700474095,161635,1696476,7276729,2331,1431,0,63,0,63,0,0,126,0,0,0,0,0
55001,2440,37.06580569346638,2440,25837,109247,616,405,48,0,0,0,0,0,0,0,0,0,0,0
55003,8833,95.10511497373986,8833,131583,521249,984,579,27,60,60,0,0,0,0,0,0,0,0,0
55005,140791,1502.5217818486813,140791,1978503,9077027,6506,3349,733,278,0,0,0,0,0,0,0,0,0,0
55007,7597,44.913867801516396,7597,79470,393615,1039,804,0,54,0,0,0,0,0,0,0,0,0,0
55009,1106907,10056.309945426454,942894,13541024,58917243,36605,15169,5548,4341,4673,1856,987,222,0,0,0,0,0,0
55011,6342,63.39993018861832,6342,72681,294136,680,310,54,0,0,0,0,0,0,0,0,0,0,0
55013,13205,192.37934985785157,13205,155205,667451,902,420,44,0,0,0,0,0,0,0,0,0,0,0
55015,118814,1402.4942281713177,118814,1413205,6852744,4261,1690,525,418,529,0,0,0,0,0,0,0,0,0
55017,178322,2341.9020421153245,178322,2238186,10299480,9118,3929,1228,719,875,84,120,0,0,0,0,0,0,0
55019,95310,1008.9853194375125,68170,785231,3619951,4340,2241,468,144,180,87,0,0,0,0,0,0,0,0
55021,135988,1483.3128585883956,135988,1802383,7537932,7224,3739,982,586,95,0,0,81,0,0,0,0,0,0
55023,34176,478.3889309344583,34176,370469,1406762,880,205,113,0,0,0,0,0,0,0,0,0,0,0
55025,1512412,11898.084116498003,1379197,21879281,96048829,60194,28678,10057,7450,5462,2410,1167,344,0,0,0,0,0,0
55027,456638,4778.537014603944,343478,6307248,31386568,10204,4414,943,975,343,195,0,0,0,0,0,0,0,0
55029,50146,543.6974654314846,50146,630927,3003568,3831,2250,459,110,18,0,0,0,0,0,0,0,0,0
55031,87897,773.9704111682759,87897,1190637,4827906,3686,1358,280,355,21,0,0,0,0,0,0,0,0,0
55033,85834,891.3388027910952,85834,1362364,6210245,4010,1597,352,202,285,0,0,0,0,0,0,0,0,0
55035,236686,1666.2937156613898,236686,4251257,16923543,10624,4724,1938,794,696,359,0,0,0,0,0,0,0,0
55037,2373,52.030140866316586,2373,20435,90654,196,56,0,51,0,0,0,0,0,0,0,0,0,0
55039,299223,3471.3530626561173,299223,4036633,17815728,11530,5233,1717,697,794,0,0,0,0,0,0,0,0,0
55041,2748,46.28648018527872,2748,23771,113600,388,191,0,0,0,0,0,0,0,0,0,0,0,0
55043,58727,665.0332996572247,58727,700039,2856577,4897,2740,361,153,0,0,0,0,0,0,0,0,0,0
55045,30356,286.1653174354604,30356,324127,1479594,4426,2122,644,326,21,0,0,0,0,0,0,0,0,0
55047,3607,60.62234616222074,3607,36316,172436,692,373,51,0,0,0,0,0,0,0,0,0,0,0
55049,22313,208.4678374250983,22313,257165,1240936,2172,1008,276,216,126,0,0,0,0,0,0,0,0,0
55051,677,12.059801423936992,677,6529,39759,206,161,0,0,0,0,0,0,0,0,0,0,0,0
55053,11763,223.3591579684332,11763,153934,777653,764,289,39,0,0,0,0,0,0,0,0,0,0,0
55055,303088,3155.393992504421,204915,2588407,11763244,11015,5159,1391,789,605,316,117,0,0,0,0,0,0,0
